order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,customer_name,customer_segment,product_id,product_name,category,price,rating,feedback_text,feedback_category,sentiment,delivery_time_minutes,distance_km,reasons_if_delayed,Date,Value_type,Value,Emoji,Star,Img,customer's address,area,pincode
4328802292,9738801,14-06-2023 07:43:21 PM,14-06-2023 07:57:21 PM,14-06-2023 08:15:21 PM,Significantly Delayed,1926.12,Cash,66985,1268,Damyanti Nadkarni,Inactive,378676,Orange Juice,Cold Drinks & Juices,881.42,4,"Average experience, could improve.",Delivery,Neutral,18,3.65,Traffic,14-06-2023,Quantity,2,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,"45/643
Ramaswamy Nagar
Phusro-922851",Nellore,86659
4328802292,9738801,14-06-2023 07:43:21 PM,14-06-2023 07:57:21 PM,14-06-2023 08:15:21 PM,Significantly Delayed,1926.12,Cash,66985,1268,Damyanti Nadkarni,Inactive,378676,Orange Juice,Cold Drinks & Juices,881.42,4,"Average experience, could improve.",Delivery,Neutral,18,3.65,Traffic,14-06-2023,Value,1762.84,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,"45/643
Ramaswamy Nagar
Phusro-922851",Nellore,86659
5992338333,9738801,03-04-2023 11:28:44 PM,03-04-2023 11:47:44 PM,03-04-2023 11:47:44 PM,On Time,3121.04,Cash,91077,4006,Damyanti Nadkarni,Inactive,63769,Lotion,Personal Care,878.07,5,Items were in perfect condition.,Delivery,Positive,0,1.51,,03-04-2023,Quantity,2,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,"45/643
Ramaswamy Nagar
Phusro-922851",Nellore,86659
5992338333,9738801,03-04-2023 11:28:44 PM,03-04-2023 11:47:44 PM,03-04-2023 11:47:44 PM,On Time,3121.04,Cash,91077,4006,Damyanti Nadkarni,Inactive,63769,Lotion,Personal Care,878.07,5,Items were in perfect condition.,Delivery,Positive,0,1.51,,03-04-2023,Value,1756.14,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,"45/643
Ramaswamy Nagar
Phusro-922851",Nellore,86659
7352532839,9738801,28-02-2024 07:04:46 PM,28-02-2024 07:17:46 PM,28-02-2024 07:14:46 PM,On Time,2184.8,Card,58851,565,Damyanti Nadkarni,Inactive,313754,Biscuits,Snacks & Munchies,136.6,5,Highly recommended!,Customer Service,Positive,-3,2.79,,28-02-2024,Quantity,3,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,"45/643
Ramaswamy Nagar
Phusro-922851",Nellore,86659
7352532839,9738801,28-02-2024 07:04:46 PM,28-02-2024 07:17:46 PM,28-02-2024 07:14:46 PM,On Time,2184.8,Card,58851,565,Damyanti Nadkarni,Inactive,313754,Biscuits,Snacks & Munchies,136.6,5,Highly recommended!,Customer Service,Positive,-3,2.79,,28-02-2024,Value,409.8,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,"45/643
Ramaswamy Nagar
Phusro-922851",Nellore,86659
8813470284,57537308,04-01-2024 05:16:34 AM,04-01-2024 05:35:34 AM,04-01-2024 05:30:34 AM,On Time,1665.1,Card,39091,7291,Ayush Buch,New,77308,Onions,Fruits & Vegetables,223.27,5,Highly recommended!,Delivery,Positive,-5,3.15,,04-01-2024,Quantity,1,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,"079
Goyal Zila, Bhiwani-715658",Jorhat,779981
8813470284,57537308,04-01-2024 05:16:34 AM,04-01-2024 05:35:34 AM,04-01-2024 05:30:34 AM,On Time,1665.1,Card,39091,7291,Ayush Buch,New,77308,Onions,Fruits & Vegetables,223.27,5,Highly recommended!,Delivery,Positive,-5,3.15,,04-01-2024,Value,223.27,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,"079
Goyal Zila, Bhiwani-715658",Jorhat,779981
3680678403,57537308,31-03-2023 12:13:37 AM,31-03-2023 12:33:37 AM,31-03-2023 12:34:37 AM,On Time,3346.47,UPI,7068,7343,Ayush Buch,New,313754,Biscuits,Snacks & Munchies,136.6,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,1,1.06,Traffic,31-03-2023,Quantity,3,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,"079
Goyal Zila, Bhiwani-715658",Jorhat,779981
3680678403,57537308,31-03-2023 12:13:37 AM,31-03-2023 12:33:37 AM,31-03-2023 12:34:37 AM,On Time,3346.47,UPI,7068,7343,Ayush Buch,New,313754,Biscuits,Snacks & Munchies,136.6,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,1,1.06,Traffic,31-03-2023,Value,409.8,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,"079
Goyal Zila, Bhiwani-715658",Jorhat,779981
6340807810,57537308,12-07-2024 12:41:44 AM,12-07-2024 12:51:44 AM,12-07-2024 12:47:44 AM,On Time,2726.23,Cash,60222,3415,Ayush Buch,New,673058,Cough Syrup,Pharmacy,765.76,4,The product met my expectations.,Product Quality,Neutral,-4,3.6,,12-07-2024,Quantity,3,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/W3x7FCP9/pharmacy.png,"079
Goyal Zila, Bhiwani-715658",Jorhat,779981
6340807810,57537308,12-07-2024 12:41:44 AM,12-07-2024 12:51:44 AM,12-07-2024 12:47:44 AM,On Time,2726.23,Cash,60222,3415,Ayush Buch,New,673058,Cough Syrup,Pharmacy,765.76,4,The product met my expectations.,Product Quality,Neutral,-4,3.6,,12-07-2024,Value,2297.28,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/W3x7FCP9/pharmacy.png,"079
Goyal Zila, Bhiwani-715658",Jorhat,779981
4455336265,43431724,30-08-2023 07:37:06 PM,30-08-2023 07:47:06 PM,30-08-2023 07:45:06 PM,On Time,2362.33,UPI,64046,3784,Jack Kalita,New,753354,Shampoo,Personal Care,423.56,2,Taste was not as expected.,Delivery,Negative,-2,0.76,,30-08-2023,Quantity,3,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,"41/500, Sachdev Marg, Jhansi-452338",Rohtak,217110
4455336265,43431724,30-08-2023 07:37:06 PM,30-08-2023 07:47:06 PM,30-08-2023 07:45:06 PM,On Time,2362.33,UPI,64046,3784,Jack Kalita,New,753354,Shampoo,Personal Care,423.56,2,Taste was not as expected.,Delivery,Negative,-2,0.76,,30-08-2023,Value,1270.68,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,"41/500, Sachdev Marg, Jhansi-452338",Rohtak,217110
6510283268,67383024,12-06-2024 01:40:22 AM,12-06-2024 01:57:22 AM,12-06-2024 01:55:22 AM,On Time,1452.76,Wallet,59772,2932,Riya Kothari,Premium,136533,Eggs,Dairy & Breakfast,826.21,3,Very disappointed with the quality.,Customer Service,Negative,-2,4.4,,12-06-2024,Quantity,3,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,"648, Biswas Street, Jalandhar 957104",Kollam,436202
6510283268,67383024,12-06-2024 01:40:22 AM,12-06-2024 01:57:22 AM,12-06-2024 01:55:22 AM,On Time,1452.76,Wallet,59772,2932,Riya Kothari,Premium,136533,Eggs,Dairy & Breakfast,826.21,3,Very disappointed with the quality.,Customer Service,Negative,-2,4.4,,12-06-2024,Value,2478.63,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,"648, Biswas Street, Jalandhar 957104",Kollam,436202
3539286337,77559557,25-04-2023 08:32:24 PM,25-04-2023 08:44:24 PM,25-04-2023 08:39:24 PM,On Time,1463.8,Wallet,94899,2463,Akshay Varty,New,684939,Lotion,Personal Care,727.95,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,-5,3.68,,25-04-2023,Quantity,1,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,"44
Dube Path
Jammu-898608",Madurai,639717
3539286337,77559557,25-04-2023 08:32:24 PM,25-04-2023 08:44:24 PM,25-04-2023 08:39:24 PM,On Time,1463.8,Wallet,94899,2463,Akshay Varty,New,684939,Lotion,Personal Care,727.95,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,-5,3.68,,25-04-2023,Value,727.95,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,"44
Dube Path
Jammu-898608",Madurai,639717
7256212429,28350645,16-03-2024 10:00:36 PM,16-03-2024 10:15:36 PM,16-03-2024 10:15:36 PM,On Time,727.95,Cash,87815,8094,Alka Srinivasan,Inactive,217710,Eggs,Dairy & Breakfast,58.59,4,The product met my expectations.,App Experience,Neutral,0,1.74,,16-03-2024,Quantity,3,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,"623, Bassi Chowk, Patiala-864851",Ratlam,360999
7256212429,28350645,16-03-2024 10:00:36 PM,16-03-2024 10:15:36 PM,16-03-2024 10:15:36 PM,On Time,727.95,Cash,87815,8094,Alka Srinivasan,Inactive,217710,Eggs,Dairy & Breakfast,58.59,4,The product met my expectations.,App Experience,Neutral,0,1.74,,16-03-2024,Value,175.77,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,"623, Bassi Chowk, Patiala-864851",Ratlam,360999
3626990751,81940369,10-05-2023 07:15:23 PM,10-05-2023 07:28:23 PM,10-05-2023 07:43:23 PM,Slightly Delayed,3325.83,Card,41338,6025,Nilima Chaudhuri,Premium,171602,Cola,Cold Drinks & Juices,883.44,5,Customer service was very helpful.,Delivery,Positive,15,4.28,Traffic,10-05-2023,Quantity,2,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,"H.No. 466, Bhavsar Nagar, Kalyan-Dombivli-115231",Nellore,522947
3626990751,81940369,10-05-2023 07:15:23 PM,10-05-2023 07:28:23 PM,10-05-2023 07:43:23 PM,Slightly Delayed,3325.83,Card,41338,6025,Nilima Chaudhuri,Premium,171602,Cola,Cold Drinks & Juices,883.44,5,Customer service was very helpful.,Delivery,Positive,15,4.28,Traffic,10-05-2023,Value,1766.88,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,"H.No. 466, Bhavsar Nagar, Kalyan-Dombivli-115231",Nellore,522947
6037899648,22738465,27-03-2024 05:44:43 PM,27-03-2024 06:00:43 PM,27-03-2024 06:04:43 PM,On Time,1231.03,Cash,59131,914,Gabriel Oak,Inactive,669378,Potatoes,Fruits & Vegetables,212.14,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,4,4.56,Traffic,27-03-2024,Quantity,1,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,"42/463
Rana Street, Chennai 439851",Narasaraopet,890953
6037899648,22738465,27-03-2024 05:44:43 PM,27-03-2024 06:00:43 PM,27-03-2024 06:04:43 PM,On Time,1231.03,Cash,59131,914,Gabriel Oak,Inactive,669378,Potatoes,Fruits & Vegetables,212.14,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,4,4.56,Traffic,27-03-2024,Value,212.14,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,"42/463
Rana Street, Chennai 439851",Narasaraopet,890953
1070259187,22738465,09-06-2023 11:06:16 AM,09-06-2023 11:18:16 AM,09-06-2023 11:19:16 AM,On Time,517.77,Wallet,61963,1656,Gabriel Oak,Inactive,949818,Biscuits,Snacks & Munchies,483.05,3,I had a bad experience.,App Experience,Negative,1,1.5,Traffic,09-06-2023,Quantity,1,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,"42/463
Rana Street, Chennai 439851",Narasaraopet,890953
1070259187,22738465,09-06-2023 11:06:16 AM,09-06-2023 11:18:16 AM,09-06-2023 11:19:16 AM,On Time,517.77,Wallet,61963,1656,Gabriel Oak,Inactive,949818,Biscuits,Snacks & Munchies,483.05,3,I had a bad experience.,App Experience,Negative,1,1.5,Traffic,09-06-2023,Value,483.05,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,"42/463
Rana Street, Chennai 439851",Narasaraopet,890953
3395675979,88202341,10-06-2023 03:59:50 PM,10-06-2023 04:10:50 PM,10-06-2023 04:07:50 PM,On Time,2930.34,Cash,8303,4842,Jagrati Dubey,Inactive,300159,Cola,Cold Drinks & Juices,44.35,4,"Average experience, could improve.",App Experience,Neutral,-3,2.55,,10-06-2023,Quantity,1,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,"470, Kibe Zila, Tirupati-332036",Kottayam,174979
3395675979,88202341,10-06-2023 03:59:50 PM,10-06-2023 04:10:50 PM,10-06-2023 04:07:50 PM,On Time,2930.34,Cash,8303,4842,Jagrati Dubey,Inactive,300159,Cola,Cold Drinks & Juices,44.35,4,"Average experience, could improve.",App Experience,Neutral,-3,2.55,,10-06-2023,Value,44.35,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,"470, Kibe Zila, Tirupati-332036",Kottayam,174979
9171116867,87107263,22-10-2023 11:15:33 AM,22-10-2023 11:25:33 AM,22-10-2023 11:37:33 AM,Slightly Delayed,822.63,Card,73907,6899,Lakshmi Arora,Inactive,500739,Bread,Dairy & Breakfast,359.98,4,The product met my expectations.,Customer Service,Neutral,12,2.23,Traffic,22-10-2023,Quantity,3,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,"38/541
Hari Street, Faridabad 486542",Vijayawada,784029
9171116867,87107263,22-10-2023 11:15:33 AM,22-10-2023 11:25:33 AM,22-10-2023 11:37:33 AM,Slightly Delayed,822.63,Card,73907,6899,Lakshmi Arora,Inactive,500739,Bread,Dairy & Breakfast,359.98,4,The product met my expectations.,Customer Service,Neutral,12,2.23,Traffic,22-10-2023,Value,1079.94,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,"38/541
Hari Street, Faridabad 486542",Vijayawada,784029
8606484804,41155125,18-06-2024 03:23:30 PM,18-06-2024 03:37:30 PM,18-06-2024 03:43:30 PM,Slightly Delayed,2409.69,UPI,49631,3608,Yahvi Doshi,Inactive,654297,Potatoes,Fruits & Vegetables,13.25,2,Items were missing from my order.,Product Quality,Negative,6,4.72,Traffic,18-06-2024,Quantity,1,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,"11
Kaul Path, Berhampore 085176",Tenali,82916
8606484804,41155125,18-06-2024 03:23:30 PM,18-06-2024 03:37:30 PM,18-06-2024 03:43:30 PM,Slightly Delayed,2409.69,UPI,49631,3608,Yahvi Doshi,Inactive,654297,Potatoes,Fruits & Vegetables,13.25,2,Items were missing from my order.,Product Quality,Negative,6,4.72,Traffic,18-06-2024,Value,13.25,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,"11
Kaul Path, Berhampore 085176",Tenali,82916
2219192870,41155125,18-01-2024 01:38:44 AM,18-01-2024 01:50:44 AM,18-01-2024 02:04:44 AM,Slightly Delayed,883.44,UPI,46891,6756,Yahvi Doshi,Inactive,799952,Cheese,Dairy & Breakfast,922.64,3,"It was okay, nothing special.",App Experience,Neutral,14,4.83,Traffic,18-01-2024,Quantity,3,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,"11
Kaul Path, Berhampore 085176",Tenali,82916
2219192870,41155125,18-01-2024 01:38:44 AM,18-01-2024 01:50:44 AM,18-01-2024 02:04:44 AM,Slightly Delayed,883.44,UPI,46891,6756,Yahvi Doshi,Inactive,799952,Cheese,Dairy & Breakfast,922.64,3,"It was okay, nothing special.",App Experience,Neutral,14,4.83,Traffic,18-01-2024,Value,2767.92,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,"11
Kaul Path, Berhampore 085176",Tenali,82916
5504941865,76512976,28-01-2024 02:39:11 AM,28-01-2024 02:55:11 AM,28-01-2024 03:06:11 AM,Slightly Delayed,2287.68,Wallet,56077,9809,Yashica Pathak,New,540618,Popcorn,Snacks & Munchies,317.05,5,Highly recommended!,App Experience,Positive,11,4.45,Traffic,28-01-2024,Quantity,1,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,"26/72, Sama Chowk
Aligarh 358311",Belgaum,874947
5504941865,76512976,28-01-2024 02:39:11 AM,28-01-2024 02:55:11 AM,28-01-2024 03:06:11 AM,Slightly Delayed,2287.68,Wallet,56077,9809,Yashica Pathak,New,540618,Popcorn,Snacks & Munchies,317.05,5,Highly recommended!,App Experience,Positive,11,4.45,Traffic,28-01-2024,Value,317.05,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,"26/72, Sama Chowk
Aligarh 358311",Belgaum,874947
9258266990,76512976,31-03-2024 07:48:47 AM,31-03-2024 08:05:47 AM,31-03-2024 08:05:47 AM,On Time,503.05,Wallet,96885,708,Yashica Pathak,New,492958,Lotion,Personal Care,84.2,3,Items were missing from my order.,Delivery,Negative,0,1.45,,31-03-2024,Quantity,1,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,"26/72, Sama Chowk
Aligarh 358311",Belgaum,874947
9258266990,76512976,31-03-2024 07:48:47 AM,31-03-2024 08:05:47 AM,31-03-2024 08:05:47 AM,On Time,503.05,Wallet,96885,708,Yashica Pathak,New,492958,Lotion,Personal Care,84.2,3,Items were missing from my order.,Delivery,Negative,0,1.45,,31-03-2024,Value,84.2,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,"26/72, Sama Chowk
Aligarh 358311",Belgaum,874947
9321319130,48943848,31-12-2023 11:47:11 AM,31-12-2023 12:01:11 PM,31-12-2023 12:00:11 PM,On Time,1466.04,Card,57794,7781,Tarak Nair,Premium,807452,Pulses,Grocery & Staples,144.19,4,Very happy with the service!,Delivery,Positive,-1,3.69,,31-12-2023,Quantity,1,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,"145, Apte Street
Orai-869408",Patiala,993533
9321319130,48943848,31-12-2023 11:47:11 AM,31-12-2023 12:01:11 PM,31-12-2023 12:00:11 PM,On Time,1466.04,Card,57794,7781,Tarak Nair,Premium,807452,Pulses,Grocery & Staples,144.19,4,Very happy with the service!,Delivery,Positive,-1,3.69,,31-12-2023,Value,144.19,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,"145, Apte Street
Orai-869408",Patiala,993533
79029185,39645619,06-06-2024 01:46:34 PM,06-06-2024 02:05:34 PM,06-06-2024 02:20:34 PM,Slightly Delayed,1039.32,Cash,72146,5208,Indira Jaggi,Regular,820973,Baby Wipes,Baby Care,114.52,2,Product was damaged during delivery.,App Experience,Negative,15,4.12,Traffic,06-06-2024,Quantity,3,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,"08/524
Toor Path, Imphal 250392",Maheshtala,740640
79029185,39645619,06-06-2024 01:46:34 PM,06-06-2024 02:05:34 PM,06-06-2024 02:20:34 PM,Slightly Delayed,1039.32,Cash,72146,5208,Indira Jaggi,Regular,820973,Baby Wipes,Baby Care,114.52,2,Product was damaged during delivery.,App Experience,Negative,15,4.12,Traffic,06-06-2024,Value,343.56,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,"08/524
Toor Path, Imphal 250392",Maheshtala,740640
6380542008,76917159,08-06-2023 05:37:20 PM,08-06-2023 05:49:20 PM,08-06-2023 05:48:20 PM,On Time,3087.38,UPI,77591,9709,Hiral Arya,Premium,961614,Chocolates,Snacks & Munchies,227.22,5,Very happy with the service!,App Experience,Positive,-1,0.77,,08-06-2023,Quantity,2,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,"53/93, Saran Road, Sambhal 129176",Ludhiana,591173
6380542008,76917159,08-06-2023 05:37:20 PM,08-06-2023 05:49:20 PM,08-06-2023 05:48:20 PM,On Time,3087.38,UPI,77591,9709,Hiral Arya,Premium,961614,Chocolates,Snacks & Munchies,227.22,5,Very happy with the service!,App Experience,Positive,-1,0.77,,08-06-2023,Value,454.44,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,"53/93, Saran Road, Sambhal 129176",Ludhiana,591173
5678676134,76917159,21-09-2024 03:30:00 PM,21-09-2024 03:50:00 PM,21-09-2024 03:46:00 PM,On Time,1292.08,Card,90181,8198,Hiral Arya,Premium,319388,Orange Juice,Cold Drinks & Juices,657.8,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,-4,4.35,,21-09-2024,Quantity,1,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,"53/93, Saran Road, Sambhal 129176",Ludhiana,591173
5678676134,76917159,21-09-2024 03:30:00 PM,21-09-2024 03:50:00 PM,21-09-2024 03:46:00 PM,On Time,1292.08,Card,90181,8198,Hiral Arya,Premium,319388,Orange Juice,Cold Drinks & Juices,657.8,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,-4,4.35,,21-09-2024,Value,657.8,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,"53/93, Saran Road, Sambhal 129176",Ludhiana,591173
4252164097,72366758,28-09-2023 06:58:17 AM,28-09-2023 07:16:17 AM,28-09-2023 07:24:17 AM,Slightly Delayed,163.55,Card,11104,4201,Vedant Sengupta,Inactive,952124,Onions,Fruits & Vegetables,127.08,5,Will definitely order again.,App Experience,Positive,8,4.88,Traffic,28-09-2023,Quantity,1,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,"51/364, Dewan Path
Mumbai-975747",Ichalkaranji,228827
4252164097,72366758,28-09-2023 06:58:17 AM,28-09-2023 07:16:17 AM,28-09-2023 07:24:17 AM,Slightly Delayed,163.55,Card,11104,4201,Vedant Sengupta,Inactive,952124,Onions,Fruits & Vegetables,127.08,5,Will definitely order again.,App Experience,Positive,8,4.88,Traffic,28-09-2023,Value,127.08,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,"51/364, Dewan Path
Mumbai-975747",Ichalkaranji,228827
7579506101,72366758,06-04-2023 01:16:48 AM,06-04-2023 01:28:48 AM,06-04-2023 01:25:48 AM,On Time,978.84,UPI,80056,5076,Vedant Sengupta,Inactive,487065,Chips,Snacks & Munchies,374.68,5,Customer service was very helpful.,Product Quality,Positive,-3,2.05,,06-04-2023,Quantity,2,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,"51/364, Dewan Path
Mumbai-975747",Ichalkaranji,228827
7579506101,72366758,06-04-2023 01:16:48 AM,06-04-2023 01:28:48 AM,06-04-2023 01:25:48 AM,On Time,978.84,UPI,80056,5076,Vedant Sengupta,Inactive,487065,Chips,Snacks & Munchies,374.68,5,Customer service was very helpful.,Product Quality,Positive,-3,2.05,,06-04-2023,Value,749.36,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,"51/364, Dewan Path
Mumbai-975747",Ichalkaranji,228827
8972569491,72366758,26-11-2023 12:35:15 PM,26-11-2023 12:53:15 PM,26-11-2023 01:23:15 PM,Significantly Delayed,1678.35,Cash,43612,2493,Vedant Sengupta,Inactive,51036,Baby Food,Baby Care,931.61,5,"Excellent quality, will buy again!",Product Quality,Positive,30,1.91,Traffic,26-11-2023,Quantity,3,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,"51/364, Dewan Path
Mumbai-975747",Ichalkaranji,228827
8972569491,72366758,26-11-2023 12:35:15 PM,26-11-2023 12:53:15 PM,26-11-2023 01:23:15 PM,Significantly Delayed,1678.35,Cash,43612,2493,Vedant Sengupta,Inactive,51036,Baby Food,Baby Care,931.61,5,"Excellent quality, will buy again!",Product Quality,Positive,30,1.91,Traffic,26-11-2023,Value,2794.83,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,"51/364, Dewan Path
Mumbai-975747",Ichalkaranji,228827
5868326481,37556526,15-03-2024 09:07:07 PM,15-03-2024 09:24:07 PM,15-03-2024 09:21:07 PM,On Time,1962.35,Wallet,94140,3106,Anjali Varkey,Inactive,53833,Rice,Grocery & Staples,134.69,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,-3,2.8,,15-03-2024,Quantity,3,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,"H.No. 66, D’Alia Zila
Muzaffarpur-364745",Farrukhabad,243420
5868326481,37556526,15-03-2024 09:07:07 PM,15-03-2024 09:24:07 PM,15-03-2024 09:21:07 PM,On Time,1962.35,Wallet,94140,3106,Anjali Varkey,Inactive,53833,Rice,Grocery & Staples,134.69,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,-3,2.8,,15-03-2024,Value,404.07,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,"H.No. 66, D’Alia Zila
Muzaffarpur-364745",Farrukhabad,243420
